hex_id,Elevation,TotalRainfall,Slope,LengthFromRiver,LU_CODE,LUL1_CODE,LUL2_CODE,LU_lv1,Risk_Score,Risk_Score_rw,r_stream_m,w_stream_m,r_elev,w_elev,r_rain_maj,w_rain_maj,r_slope_ma,w_slope_ma,w_dem,r_lu,w_lu
8a658bd02097fff,225,1422.3,8.65,588.83752,U101,U,U1,U,13,3,4,0.26,3,3,4,0.3,0,0.26,0.16,2,0.02
8a658bd04cf7fff,0,1451.59,11.48,163.26774,W101,W,W1,W,10,2,2,0.26,0,3,4,0.3,0,0.26,0.16,4,0.02
8a658bd1564ffff,199,1422.96,6.33,588.83752,U101,U,U1,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd06cd7fff,193,1433.14,34.92,588.83752,M101,M,M1,M,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd0262ffff,30,1422.17,45.47,588.83752,U602,U,U6,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd31b1ffff,175,1465.01,27.18,588.83752,M101,M,M1,M,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd0051ffff,0,1427.96,0,601,U602,U,U6,U,7,2,1,0.26,0,3,4,0.3,0,0.26,0.16,2,0.02
8a658bd04c9ffff,191,1450.15,18.49,588.83752,U201,U,U2,U,15,3,2,0.26,4,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd0651ffff,193,1431.01,30.72,588.83752,M101,M,M1,M,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd15b97fff,189,1426.2,61.23,75.08631,U101,U,U1,U,16,3,4,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd0294ffff,218,1425.62,46.68,325.18892,U201,U,U2,U,13,3,1,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd3136ffff,215,1453.43,15.62,588.83752,U201,U,U2,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd31adffff,197,1455.37,15.16,588.83752,M201,M,M2,M,12,3,2,0.26,3,3,4,0.3,1,0.26,0.16,2,0.02
8a658bd31607fff,95,1445.2,40.01,588.83752,M101,M,M1,M,14,3,2,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd06727fff,214,1428.82,21.95,588.83752,U201,U,U2,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd15a07fff,183,1425.48,63.84,80.13392,U201,U,U2,U,15,3,4,0.26,4,3,4,0.3,1,0.26,0.16,2,0.02
8a658bd064a7fff,239,1429.31,25.04,588.83752,U201,U,U2,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd15a17fff,89,1425.44,44.31,601,U101,U,U1,U,12,3,1,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd0649ffff,174,1427.97,64.76,588.83752,U201,U,U2,U,15,3,2,0.26,3,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd00487fff,177,1425.92,72.14,601,U201,U,U2,U,7,2,1,0.26,0,3,4,0.3,0,0.26,0.16,2,0.02
8a658bd02447fff,205,1422.19,9.64,588.83752,U101,U,U1,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd0264ffff,86,1422.3,37.27,601,U602,U,U6,U,12,3,1,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd06337fff,212,1431.06,15.81,588.83752,U201,U,U2,U,12,3,1,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd060cffff,200,1429.12,5.2,340.81184,U502,U,U5,U,12,3,1,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd0618ffff,197,1431.84,12.16,588.83752,U201,U,U2,U,13,3,2,0.26,4,3,4,0.3,1,0.26,0.16,2,0.02
8a658bd005a7fff,209,1427.83,67.33,325.18892,U602,U,U6,U,13,3,1,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd0678ffff,185,1426.66,14.2,588.83752,M304,M,M3,M,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd02d27fff,214,1424.8,16.75,588.83752,U101,U,U1,U,15,3,2,0.26,3,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd02d37fff,93,1424.63,14.52,588.83752,U101,U,U1,U,14,3,2,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd11d4ffff,188,1422.57,6.18,96.44206,U101,U,U1,U,15,3,2,0.26,4,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd1cce7fff,0,1422.21,45.8,601,U201,U,U2,U,7,2,1,0.26,0,3,4,0.3,0,0.26,0.16,2,0.02
8a658bd15b87fff,192,1426.3,66.98,80.13392,U602,U,U6,U,16,3,4,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd06cf7fff,177,1434.21,47.41,588.83752,M101,M,M1,M,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd11a07fff,218,1422.17,37.83,588.83752,U101,U,U1,U,14,3,2,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd0298ffff,217,1424.56,10.03,80.99359,U502,U,U5,U,15,3,3,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd06427fff,176,1430.56,56.29,588.83752,A204,A,A2,A,14,3,2,0.26,3,3,4,0.3,2,0.26,0.16,3,0.02
8a658bd0221ffff,174,1422.71,66.06,601,U602,U,U6,U,13,3,1,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd022dffff,95,1422.65,68.01,601,U602,U,U6,U,13,3,1,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd021a7fff,92,1422.89,39.24,103.62678,U101,U,U1,U,17,4,4,0.26,4,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd11a2ffff,91,1422.15,67.85,588.83752,U101,U,U1,U,12,3,2,0.26,3,3,4,0.3,1,0.26,0.16,2,0.02
8a658bd156a7fff,188,1423.58,21.92,96.44206,U101,U,U1,U,17,4,4,0.26,3,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd06b47fff,0,1437.6,50.58,320.52207,U602,U,U6,U,7,2,1,0.26,0,3,4,0.3,0,0.26,0.16,2,0.02
8a658bd06caffff,95,1434.88,47.64,588.83752,U101,U,U1,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd060d7fff,188,1429.1,66.35,588.83752,U201,U,U2,U,15,3,2,0.26,3,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd024affff,177,1422.26,19.43,588.83752,U101,U,U1,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd0650ffff,47,1431.32,60.03,588.83752,U502,U,U5,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd0265ffff,42,1422.24,40.98,85.68004,M102,M,M1,M,13,3,1,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd0648ffff,188,1428.06,11.58,588.83752,U201,U,U2,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd3139ffff,54,1449.15,30.26,588.83752,M101,M,M1,M,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd02127fff,95,1423.38,71.08,601,U101,U,U1,U,13,3,1,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd15737fff,243,1424.49,4.19,588.83752,U101,U,U1,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd04517fff,39,1447.01,39.24,588.83752,U201,U,U2,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd11107fff,211,1422.3,28.67,241.96268,U101,U,U1,U,12,3,1,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd15427fff,184,1426,55.82,588.83752,U101,U,U1,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd02d5ffff,193,1423.7,23.27,80.99359,U101,U,U1,U,15,3,4,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd1501ffff,95,1425.06,36.68,87.69903,U101,U,U1,U,15,3,4,0.26,4,3,4,0.3,1,0.26,0.16,2,0.02
8a658bd15b77fff,92,1426.54,43.92,588.83752,M101,M,M1,M,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd15827fff,95,1429.55,61.7,75.08631,U101,U,U1,U,16,3,4,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd0638ffff,217,1428.69,27.66,325.18892,M102,M,M1,M,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd15887fff,95,1428.27,64.58,588.83752,U101,U,U1,U,15,3,2,0.26,3,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd15c5ffff,181,1427.17,35.67,588.83752,U101,U,U1,U,14,3,2,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd06aaffff,188,1433.45,24.04,85.77758,U602,U,U6,U,14,3,2,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd04db7fff,232,1456.94,15.93,588.83752,A204,A,A2,A,15,3,2,0.26,3,3,4,0.3,3,0.26,0.16,3,0.02
8a658bd06787fff,50,1427.03,64.54,588.83752,U101,U,U1,U,15,3,2,0.26,4,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd06d1ffff,190,1438.31,31.81,72.07233,U101,U,U1,U,16,3,4,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd11b07fff,41,1422.19,61.52,107.52558,U101,U,U1,U,16,4,3,0.26,3,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd15987fff,45,1430.11,44.46,75.08631,U101,U,U1,U,17,4,4,0.26,4,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd03cb7fff,0,1423.6,0,601,W101,W,W1,W,9,2,1,0.26,0,3,4,0.3,0,0.26,0.16,4,0.02
8a658bd1512ffff,216,1426.65,67.61,588.83752,U101,U,U1,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd1520ffff,174,1423.07,29.64,588.83752,U101,U,U1,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd060f7fff,233,1429.97,30.91,340.81184,U201,U,U2,U,11,2,1,0.26,3,3,4,0.3,1,0.26,0.16,2,0.02
8a658bd15237fff,184,1423.51,44.48,106.17455,U101,U,U1,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd1190ffff,179,1422.63,55.83,96.44206,U101,U,U1,U,15,3,3,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd02aa7fff,95,1423.64,34.57,601,U602,U,U6,U,12,3,1,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd02877fff,90,1424.87,53.64,325.18892,U101,U,U1,U,12,3,1,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd31277fff,10,1449.39,11.41,588.83752,U201,U,U2,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd02887fff,190,1423.81,60.36,119.30701,U101,U,U1,U,13,3,1,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd150d7fff,193,1424.46,7.7,588.83752,U101,U,U1,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd0669ffff,185,1425.08,60.05,588.83752,U101,U,U1,U,14,3,2,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd158cffff,95,1426.63,59.32,75.08631,U101,U,U1,U,17,4,4,0.26,4,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd06c67fff,187,1436.16,56.74,588.83752,U201,U,U2,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd0642ffff,200,1429.89,55.42,588.83752,A204,A,A2,A,15,3,2,0.26,4,3,4,0.3,2,0.26,0.16,3,0.02
8a658bd06597fff,184,1430.57,10.84,588.83752,U201,U,U2,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd0200ffff,100,1422.64,9.91,71.85508,U101,U,U1,U,17,4,4,0.26,3,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd0615ffff,215,1432.6,9.98,68.03935,U201,U,U2,U,16,4,4,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd02baffff,199,1424.24,44.01,601,U602,U,U6,U,7,2,1,0.26,0,3,4,0.3,0,0.26,0.16,2,0.02
8a658bd02797fff,210,1422.11,21.14,588.83752,U201,U,U2,U,15,3,2,0.26,3,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd02257fff,0,1422.96,0,601,U602,U,U6,U,7,2,1,0.26,0,3,4,0.3,0,0.26,0.16,2,0.02
8a658bd0224ffff,0,1423.26,0,601,U602,U,U6,U,7,2,1,0.26,0,3,4,0.3,0,0.26,0.16,2,0.02
8a658bd3162ffff,187,1445.85,41.35,588.83752,U201,U,U2,U,14,3,2,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd02297fff,86,1422.35,29.62,71.85508,U602,U,U6,U,15,3,4,0.26,4,3,4,0.3,1,0.26,0.16,2,0.02
8a658bd1514ffff,207,1425.35,12.71,601,M101,M,M1,M,13,3,1,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd022effff,0,1422.88,45.55,601,U602,U,U6,U,7,2,1,0.26,0,3,4,0.3,0,0.26,0.16,2,0.02
8a658bd02817fff,193,1424.42,29.56,325.18892,U101,U,U1,U,13,3,1,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd154f7fff,47,1424.9,40.84,52.65779,U405,U,U4,U,16,4,4,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd04caffff,197,1452.59,40.44,588.83752,U201,U,U2,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd025affff,191,1422.49,22.9,588.83752,U101,U,U1,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd02227fff,183,1422.92,72.04,601,U602,U,U6,U,9,2,1,0.26,0,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd156dffff,187,1422.89,27.65,588.83752,U101,U,U1,U,15,3,2,0.26,4,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd06287fff,211,1427.29,7.52,588.83752,M102,M,M1,M,15,3,2,0.26,3,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd0291ffff,92,1425.33,40.3,588.83752,U101,U,U1,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd22697fff,200,1463.02,43.03,588.83752,U201,U,U2,U,12,3,2,0.26,3,3,4,0.3,1,0.26,0.16,2,0.02
8a658bd15457fff,174,1424.92,60.83,588.83752,U101,U,U1,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd31657fff,187,1443.45,10.72,588.83752,U602,U,U6,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd11a17fff,191,1422.19,64.83,588.83752,U101,U,U1,U,12,3,2,0.26,3,3,4,0.3,1,0.26,0.16,2,0.02
8a658bd024d7fff,177,1422.18,13.07,588.83752,U101,U,U1,U,12,3,2,0.26,3,3,4,0.3,1,0.26,0.16,2,0.02
8a658bd06cb7fff,45,1435.36,59.47,72.07233,U602,U,U6,U,15,3,4,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd0694ffff,196,1441.22,24.62,588.83752,U201,U,U2,U,15,3,2,0.26,3,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd06957fff,218,1441.36,13.9,588.83752,U201,U,U2,U,14,3,2,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd1cc17fff,223,1422.19,63,601,F201,F,F2,F,12,3,1,0.26,3,3,4,0.3,3,0.26,0.16,1,0.02
8a658bd15b8ffff,95,1425.82,57.54,80.13392,U101,U,U1,U,17,4,4,0.26,3,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd31777fff,210,1448.9,15.62,588.83752,U201,U,U2,U,16,3,2,0.26,4,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd02807fff,208,1424.69,45.39,325.18892,U101,U,U1,U,15,3,1,0.26,4,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd06417fff,11,1429.44,20.32,588.83752,U201,U,U2,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd310effff,197,1452.71,63.77,588.83752,U201,U,U2,U,14,3,2,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd02b8ffff,92,1423.89,56.43,601,U602,U,U6,U,9,2,1,0.26,0,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd15b37fff,187,1427.41,10.28,588.83752,M101,M,M1,M,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd11907fff,217,1422.77,16.14,588.83752,U101,U,U1,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd15687fff,214,1423.4,19.2,96.44206,U101,U,U1,U,16,4,4,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd045b7fff,238,1445.59,15.91,588.83752,U502,U,U5,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd06807fff,54,1439.39,17.69,588.83752,M101,M,M1,M,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd152effff,199,1422.75,12.1,588.83752,U101,U,U1,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd10b17fff,101,1424.24,21.79,601,U101,U,U1,U,13,3,1,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd020c7fff,30,1422.39,7.92,71.85508,U301,U,U3,U,15,3,4,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd026cffff,86,1422.2,41.45,601,U201,U,U2,U,13,3,1,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd1192ffff,185,1422.73,42.41,106.17455,U101,U,U1,U,16,3,3,0.26,4,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd029a7fff,193,1425.22,45.31,80.99359,U101,U,U1,U,15,3,3,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd02717fff,222,1422.15,13.37,588.83752,U201,U,U2,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd15187fff,43,1426.24,47.87,588.83752,U101,U,U1,U,15,3,2,0.26,4,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd0289ffff,101,1423.53,63.47,601,U101,U,U1,U,12,3,1,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd152f7fff,177,1422.96,46.63,588.83752,U101,U,U1,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd0666ffff,176,1426.32,50.68,588.83752,A405,A,A4,A,16,3,2,0.26,3,3,4,0.3,4,0.26,0.16,3,0.02
8a658bd1524ffff,232,1422.74,11.54,588.83752,U101,U,U1,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd06c8ffff,39,1433.95,60.95,588.83752,U201,U,U2,U,12,3,2,0.26,3,3,4,0.3,1,0.26,0.16,2,0.02
8a658bd1581ffff,176,1428.27,56.35,75.08631,U101,U,U1,U,15,3,4,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd06d2ffff,49,1439.78,16.04,588.83752,U301,U,U3,U,15,3,2,0.26,3,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd0674ffff,232,1427.25,19.19,588.83752,M102,M,M1,M,14,3,2,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd31ab7fff,188,1459.67,11.93,588.83752,U201,U,U2,U,13,3,2,0.26,4,3,4,0.3,1,0.26,0.16,2,0.02
8a658bd0280ffff,47,1424.59,63.69,325.18892,U101,U,U1,U,14,3,1,0.26,4,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd00c87fff,,1430.39,0,601,U602,U,U6,U,,,1,0.26,,3,4,0.3,0,0.26,0.16,2,0.02
8a658bd15907fff,189,1430.94,59.88,81.88998,M101,M,M1,M,17,4,4,0.26,3,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd06c27fff,193,1437.37,34.81,588.83752,U101,U,U1,U,15,3,2,0.26,4,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd1cd5ffff,207,1422.24,66.41,601,U201,U,U2,U,13,3,1,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd02947fff,188,1425.82,48.34,325.18892,U101,U,U1,U,14,3,2,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd066cffff,211,1424.8,10.35,588.83752,U101,U,U1,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd11117fff,90,1422.28,70.15,241.96268,U101,U,U1,U,12,3,1,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd11a6ffff,246,1422.13,28.95,588.83752,U101,U,U1,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd0236ffff,0,1423.63,0,601,U602,U,U6,U,7,2,1,0.26,0,3,4,0.3,0,0.26,0.16,2,0.02
8a658bd02367fff,0,1423.52,0,601,U602,U,U6,U,7,2,1,0.26,0,3,4,0.3,0,0.26,0.16,2,0.02
8a658bd0211ffff,225,1422.94,16.1,103.62678,U101,U,U1,U,13,3,1,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd11957fff,212,1422.52,9.51,106.17455,U101,U,U1,U,15,3,3,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd158d7fff,49,1427.17,65.48,588.83752,U101,U,U1,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd028effff,174,1424.09,40.53,601,U602,U,U6,U,13,3,1,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd0259ffff,211,1422.43,12.67,121.53162,U101,U,U1,U,17,4,3,0.26,4,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd31227fff,175,1451.24,43.63,588.83752,M102,M,M1,M,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd02667fff,88,1422.27,10.82,71.85508,U602,U,U6,U,16,3,4,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd02927fff,181,1426.4,62.65,588.83752,U502,U,U5,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd11837fff,199,1422.61,23.71,96.44206,U101,U,U1,U,16,4,3,0.26,3,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd0692ffff,200,1443.54,11.22,92.66359,U201,U,U2,U,15,3,3,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd1556ffff,93,1425.87,56.88,588.83752,U101,U,U1,U,13,3,2,0.26,4,3,4,0.3,1,0.26,0.16,2,0.02
8a658bd06d47fff,172,1438.09,70.08,588.83752,U201,U,U2,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd02b27fff,0,1425.37,0,601,U201,U,U2,U,7,2,1,0.26,0,3,4,0.3,0,0.26,0.16,2,0.02
8a658bd06577fff,174,1431.54,48.64,588.83752,M304,M,M3,M,15,3,2,0.26,4,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd1579ffff,209,1423.82,6.46,80.77887,U101,U,U1,U,16,4,4,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd06cc7fff,185,1433.4,66.47,588.83752,U201,U,U2,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd31aeffff,196,1458.1,37.2,588.83752,A204,A,A2,A,14,3,2,0.26,3,3,4,0.3,2,0.26,0.16,3,0.02
8a658bd069affff,195,1440.95,11.11,588.83752,M101,M,M1,M,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd02937fff,190,1426.09,43.54,588.83752,U101,U,U1,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd15157fff,225,1425.75,25.46,75.08631,U101,U,U1,U,16,4,4,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd11b5ffff,188,1422.13,21.99,588.83752,U101,U,U1,U,15,3,2,0.26,4,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd02027fff,103,1422.85,51.82,103.62678,U101,U,U1,U,16,3,4,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd0048ffff,0,1425.78,0,601,U201,U,U2,U,7,2,1,0.26,0,3,4,0.3,0,0.26,0.16,2,0.02
8a658bd027b7fff,192,1422.12,18.24,588.83752,U201,U,U2,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd0225ffff,0,1423.07,0,601,U602,U,U6,U,7,2,1,0.26,0,3,4,0.3,0,0.26,0.16,2,0.02
8a658bd06c6ffff,199,1435.52,21.79,588.83752,U201,U,U2,U,14,3,2,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd15a77fff,176,1425.2,47.69,82.63369,U101,U,U1,U,15,3,3,0.26,4,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd10b47fff,191,1423.78,59.24,80.77887,U101,U,U1,U,17,4,4,0.26,3,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd0266ffff,42,1422.32,17.01,71.85508,U602,U,U6,U,15,3,4,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd0682ffff,41,1439.93,64.46,588.83752,U201,U,U2,U,15,3,2,0.26,3,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd11b2ffff,185,1422.16,57.43,107.52558,U101,U,U1,U,15,3,3,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd15a1ffff,205,1425.09,53.07,601,U101,U,U1,U,12,2,1,0.26,4,3,4,0.3,1,0.26,0.16,2,0.02
8a658bd1540ffff,191,1425.25,10.9,588.83752,U101,U,U1,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd0234ffff,0,1423.43,0,601,U602,U,U6,U,7,2,1,0.26,0,3,4,0.3,0,0.26,0.16,2,0.02
8a658bd31257fff,12,1447.95,26.91,588.83752,U602,U,U6,U,14,3,2,0.26,3,3,4,0.3,3,0.26,0.16,2,0.02
8a658bd11d2ffff,199,1422.9,28.61,96.44206,U101,U,U1,U,12,3,2,0.26,3,3,4,0.3,1,0.26,0.16,2,0.02
8a658bd06557fff,40,1430.76,67.57,588.83752,A204,A,A2,A,15,3,2,0.26,3,3,4,0.3,3,0.26,0.16,3,0.02
8a658bd02c4ffff,101,1423.09,51.96,103.62678,U101,U,U1,U,15,3,4,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd02087fff,101,1422.36,59.53,588.83752,U201,U,U2,U,17,4,4,0.26,3,3,4,0.3,4,0.26,0.16,2,0.02
8a658bd1c817fff,89,1422.41,66.7,601,U201,U,U2,U,12,3,1,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd00417fff,0,1426.83,0,601,U602,U,U6,U,7,2,1,0.26,0,3,4,0.3,0,0.26,0.16,2,0.02
8a658bd1565ffff,200,1422.97,12.73,588.83752,U101,U,U1,U,13,3,2,0.26,3,3,4,0.3,2,0.26,0.16,2,0.02
8a658bd11d5ffff,90,1422.56,64.83,96.44206,U101,U,U1,U,12,2,1,0.26,4,3,4,0.3,1,0.26,0.16,2,0.02
