hex_id,Elevation_,Slope1_maj,Total Rain,Slope,LU_CODE,LUL1_CODE,LUL2_CODE,LU_lv1,r_lu,LENGTH_maj,r_stream_m,w_stream_m,Elev,r_dem_majo,r_rain_maj,w_rain_maj,r_slope_ma,w_slope_ma,w_dem,w_lu,Total rw,Total r
8a658bd11197fff,187,10.286137,1422.09,10.29,U101,U,U1,U,2,601,1,0.26,187,3,4,0.3,2,0.26,0.16,0.02,3,12
8a658bd10ae7fff,199,44.298874,1423,44.3,U101,U,U1,U,2,601,1,0.26,199,3,4,0.3,1,0.26,0.16,0.02,2,11
8a658bd100b7fff,94,60.059513,1421.29,60.06,U101,U,U1,U,2,119.36092,3,0.26,94,3,4,0.3,1,0.26,0.16,0.02,3,13
8a658bd11c5ffff,215,9.099794,1422.29,9.1,U101,U,U1,U,2,601,1,0.26,215,3,4,0.3,4,0.26,0.16,0.02,3,14
8a658bd10aeffff,191,15.132612,1422.87,15.13,U101,U,U1,U,2,601,1,0.26,191,3,4,0.3,3,0.26,0.16,0.02,3,13
8a658bd10337fff,184,19.043673,1422.32,19.04,U101,U,U1,U,2,119.36092,1,0.26,184,4,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd11c1ffff,185,48.631683,1422.33,48.63,U101,U,U1,U,2,601,1,0.26,185,4,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd1068ffff,204,61.051781,1416.97,61.05,U101,U,U1,U,2,601,1,0.26,204,3,4,0.3,1,0.26,0.16,0.02,2,11
8a658bd10147fff,94,48.051807,1423.12,48.05,U101,U,U1,U,2,119.36092,2,0.26,94,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd10ba7fff,101,46.500771,1424.18,46.5,U101,U,U1,U,2,601,1,0.26,101,3,4,0.3,2,0.26,0.16,0.02,3,12
8a658bd1021ffff,215,20.629646,1421.05,20.63,U101,U,U1,U,2,588.83752,2,0.26,215,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd10a17fff,189,50.207565,1423.36,50.21,U101,U,U1,U,2,601,1,0.26,189,3,4,0.3,2,0.26,0.16,0.02,3,12
8a658bd11c47fff,214,26.05127,1422.39,26.05,U101,U,U1,U,2,601,1,0.26,214,3,4,0.3,4,0.26,0.16,0.02,3,14
8a658bd1034ffff,20,46.750828,1422.07,46.75,U101,U,U1,U,2,280.73192,1,0.26,20,3,4,0.3,2,0.26,0.16,0.02,3,12
8a658bd100dffff,187,54.939526,1420.72,54.94,U101,U,U1,U,2,119.36092,2,0.26,187,4,4,0.3,3,0.26,0.16,0.02,3,15
8a658bd10307fff,217,23.122459,1422.16,23.12,U101,U,U1,U,2,601,1,0.26,217,4,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd1394ffff,90,56.240379,1419.77,56.24,U101,U,U1,U,2,280.73192,3,0.26,90,3,4,0.3,2,0.26,0.16,0.02,3,14
8a658bd1070ffff,43,53.728268,1419.7,53.73,U101,U,U1,U,2,588.83752,2,0.26,43,4,4,0.3,2,0.26,0.16,0.02,3,14
8a658bd10157fff,189,9.504128,1422.93,9.5,U101,U,U1,U,2,588.83752,2,0.26,189,4,4,0.3,3,0.26,0.16,0.02,3,15
8a658bd100e7fff,211,10.719489,1421.67,10.72,U101,U,U1,U,2,588.83752,2,0.26,211,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd138affff,92,54.169556,1417.11,54.17,U101,U,U1,U,2,601,1,0.26,92,3,4,0.3,2,0.26,0.16,0.02,3,12
8a658bd100a7fff,95,50.590981,1421.67,50.59,U101,U,U1,U,2,588.83752,2,0.26,95,3,4,0.3,1,0.26,0.16,0.02,3,12
8a658bd11587fff,187,9.010997,1420.88,9.01,U101,U,U1,U,2,280.73192,2,0.26,187,4,4,0.3,3,0.26,0.16,0.02,3,15
8a658bd10ac7fff,187,9.906572,1422.77,9.91,U101,U,U1,U,2,601,1,0.26,187,4,4,0.3,1,0.26,0.16,0.02,2,12
8a658bd10267fff,214,6.49684,1421.79,6.5,U101,U,U1,U,2,280.73192,2,0.26,214,4,4,0.3,2,0.26,0.16,0.02,3,14
8a658bd102a7fff,185,13.709675,1420.85,13.71,U101,U,U1,U,2,240.40407,3,0.26,185,3,4,0.3,3,0.26,0.16,0.02,3,15
8a658bd11daffff,50,65.637039,1422.7,65.64,U101,U,U1,U,2,601,1,0.26,50,3,4,0.3,3,0.26,0.16,0.02,3,13
8a658bd10767fff,176,51.678146,1420.67,51.68,U101,U,U1,U,2,119.36092,2,0.26,176,4,4,0.3,2,0.26,0.16,0.02,3,14
8a658bd10227fff,199,17.232302,1421.74,17.23,U101,U,U1,U,2,280.73192,2,0.26,199,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd10a9ffff,210,65.068237,1422.62,65.07,U101,U,U1,U,2,119.36092,1,0.26,210,4,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd10017fff,181,57.801502,1422.02,57.8,U101,U,U1,U,2,588.83752,2,0.26,181,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd1064ffff,89,68.240479,1418.94,68.24,U101,U,U1,U,2,280.73192,1,0.26,89,3,4,0.3,2,0.26,0.16,0.02,3,12
8a658bd1386ffff,41,77.164719,1419.27,77.16,U101,U,U1,U,2,601,1,0.26,41,4,4,0.3,1,0.26,0.16,0.02,2,12
8a658bd11cb7fff,188,18.444139,1422.21,18.44,U101,U,U1,U,2,601,1,0.26,188,4,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd11cc7fff,218,48.320217,1422.12,48.32,U101,U,U1,U,2,601,1,0.26,218,4,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd10207fff,209,6.893442,1421.45,6.89,U101,U,U1,U,2,280.73192,2,0.26,209,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd1024ffff,45,52.673386,1421.48,52.67,U101,U,U1,U,2,280.73192,2,0.26,45,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd13907fff,51,30.061169,1419.45,30.06,U101,U,U1,U,2,280.73192,2,0.26,51,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd108e7fff,204,59.636894,1424.63,59.64,U101,U,U1,U,2,601,1,0.26,204,3,4,0.3,2,0.26,0.16,0.02,3,12
8a658bd11caffff,209,50.4958,1422.23,50.5,U101,U,U1,U,2,601,1,0.26,209,4,4,0.3,4,0.26,0.16,0.02,3,15
8a658bd11427fff,,,1421.4,,U101,U,U1,U,2,601,1,0.26,,3,4,0.3,1,0.26,0.16,0.02,2,11
8a658bd1098ffff,100,30.396122,1425.66,30.4,U101,U,U1,U,2,601,1,0.26,100,4,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd10af7fff,95,49.256359,1422.9,49.26,U101,U,U1,U,2,601,1,0.26,95,3,4,0.3,2,0.26,0.16,0.02,3,12
8a658bd10047fff,192,14.853172,1422.2,14.85,U101,U,U1,U,2,588.83752,2,0.26,192,4,4,0.3,2,0.26,0.16,0.02,3,14
8a658bd10237fff,182,7.091028,1421.48,7.09,U101,U,U1,U,2,240.40407,3,0.26,182,3,4,0.3,3,0.26,0.16,0.02,3,15
8a658bd11c37fff,188,14.987556,1422.57,14.99,U101,U,U1,U,2,601,1,0.26,188,3,4,0.3,3,0.26,0.16,0.02,3,13
8a658bd1036ffff,214,63.100498,1422.28,63.1,U101,U,U1,U,2,601,1,0.26,214,4,4,0.3,1,0.26,0.16,0.02,2,12
8a658bd10757fff,20,51.311314,1419.68,51.31,U101,U,U1,U,2,588.83752,2,0.26,20,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd102affff,197,7.549778,1420.74,7.55,U101,U,U1,U,2,588.83752,2,0.26,197,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd13827fff,41,39.694427,1418.91,39.69,U101,U,U1,U,2,280.73192,1,0.26,41,3,4,0.3,2,0.26,0.16,0.02,3,12
8a658bd13b97fff,0,37.1036,1417.03,37.1,U101,U,U1,U,2,601,1,0.26,0,0,4,0.3,1,0.26,0.16,0.02,2,8
8a658bd10347fff,191,45.772362,1422.13,45.77,U101,U,U1,U,2,280.73192,1,0.26,191,4,4,0.3,1,0.26,0.16,0.02,2,12
8a658bd10607fff,40,49.395172,1418.5,49.4,U101,U,U1,U,2,240.40407,3,0.26,40,3,4,0.3,1,0.26,0.16,0.02,3,13
8a658bd13887fff,95,48.665775,1416.76,48.67,U101,U,U1,U,2,601,1,0.26,95,4,4,0.3,4,0.26,0.16,0.02,3,15
8a658bd10b8ffff,181,60.432236,1423.6,60.43,U101,U,U1,U,2,601,1,0.26,181,3,4,0.3,2,0.26,0.16,0.02,3,12
8a658bd11517fff,199,23.226681,1421.46,23.23,U101,U,U1,U,2,280.73192,2,0.26,199,4,4,0.3,2,0.26,0.16,0.02,3,14
8a658bd10627fff,192,58.046986,1419.19,58.05,U101,U,U1,U,2,240.40407,2,0.26,192,3,4,0.3,1,0.26,0.16,0.02,3,12
8a658bd10b87fff,94,38.131084,1423.81,38.13,U101,U,U1,U,2,601,1,0.26,94,3,4,0.3,2,0.26,0.16,0.02,3,12
8a658bd1014ffff,42,15.750799,1422.95,15.75,U101,U,U1,U,2,119.36092,2,0.26,42,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd1392ffff,90,57.991871,1419.89,57.99,U101,U,U1,U,2,588.83752,2,0.26,90,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd1150ffff,49,40.56126,1421.66,40.56,U101,U,U1,U,2,601,1,0.26,49,3,4,0.3,2,0.26,0.16,0.02,3,12
8a658bd138e7fff,52,63.257919,1417.66,63.26,U101,U,U1,U,2,601,1,0.26,52,3,4,0.3,2,0.26,0.16,0.02,3,12
8a658bd10acffff,93,53.850483,1422.62,53.85,U101,U,U1,U,2,601,1,0.26,93,3,4,0.3,3,0.26,0.16,0.02,3,13
8a658bd1010ffff,207,63.237595,1423.04,63.24,U101,U,U1,U,2,588.83752,2,0.26,207,3,4,0.3,1,0.26,0.16,0.02,3,12
8a658bd11d87fff,199,11.806064,1422.61,11.81,U101,U,U1,U,2,601,1,0.26,199,3,4,0.3,1,0.26,0.16,0.02,2,11
8a658bd10277fff,214,25.470886,1421.59,25.47,U101,U,U1,U,2,280.73192,2,0.26,214,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd1000ffff,205,15.77245,1422.07,15.77,U101,U,U1,U,2,240.40407,2,0.26,205,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd10adffff,217,53.183167,1422.49,53.18,U101,U,U1,U,2,601,1,0.26,217,3,4,0.3,3,0.26,0.16,0.02,3,13
8a658bd13807fff,41,8.206362,1418.28,8.21,U101,U,U1,U,2,601,1,0.26,41,3,4,0.3,2,0.26,0.16,0.02,3,12
8a658bd10a5ffff,47,64.671669,1422.94,64.67,U101,U,U1,U,2,601,1,0.26,47,4,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd11c8ffff,52,50.03397,1422.07,50.03,U101,U,U1,U,2,601,1,0.26,52,4,4,0.3,1,0.26,0.16,0.02,2,12
8a658bd10057fff,208,52.803242,1421.95,52.8,U101,U,U1,U,2,588.83752,2,0.26,208,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd115a7fff,218,49.896915,1421.23,49.9,U101,U,U1,U,2,280.73192,2,0.26,218,4,4,0.3,1,0.26,0.16,0.02,3,13
8a658bd11c0ffff,177,27.192165,1422.4,27.19,U101,U,U1,U,2,601,1,0.26,177,3,4,0.3,3,0.26,0.16,0.02,3,13
8a658bd10a37fff,89,2.901277,1423.68,2.9,U101,U,U1,U,2,601,1,0.26,89,3,4,0.3,2,0.26,0.16,0.02,3,12
8a658bd10367fff,174,55.770351,1422.4,55.77,U101,U,U1,U,2,601,1,0.26,174,4,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd103a7fff,181,11.806064,1421.68,11.81,U101,U,U1,U,2,119.36092,2,0.26,181,4,4,0.3,2,0.26,0.16,0.02,3,14
8a658bd1380ffff,40,13.667008,1418.34,13.67,U101,U,U1,U,2,601,1,0.26,40,3,4,0.3,3,0.26,0.16,0.02,3,13
8a658bd1066ffff,190,18.755352,1419.53,18.76,U101,U,U1,U,2,240.40407,3,0.26,190,3,4,0.3,2,0.26,0.16,0.02,3,14
8a658bd138effff,47,46.431847,1417.72,46.43,U101,U,U1,U,2,601,1,0.26,47,3,4,0.3,3,0.26,0.16,0.02,3,13
8a658bd106e7fff,205,54.285217,1417.94,54.29,U101,U,U1,U,2,601,1,0.26,205,3,4,0.3,1,0.26,0.16,0.02,2,11
8a658bd11db7fff,90,59.388107,1422.71,59.39,U101,U,U1,U,2,601,1,0.26,90,3,4,0.3,2,0.26,0.16,0.02,3,12
8a658bd1072ffff,49,72.108368,1420.54,72.11,U101,U,U1,U,2,588.83752,2,0.26,49,3,4,0.3,1,0.26,0.16,0.02,3,12
8a658bd10667fff,181,39.062111,1419.53,39.06,U101,U,U1,U,2,240.40407,3,0.26,181,3,4,0.3,2,0.26,0.16,0.02,3,14
8a658bd1381ffff,45,69.94281,1417.75,69.94,U101,U,U1,U,2,601,1,0.26,45,3,4,0.3,2,0.26,0.16,0.02,3,12
8a658bd31147fff,176,40.581333,1459.78,40.58,U201,U,U2,U,2,588.83752,2,0.26,176,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd31c6ffff,43,13.889205,1464.01,13.89,U201,U,U2,U,2,102.51729,2,0.26,43,3,4,0.3,4,0.26,0.16,0.02,3,15
8a658bd3119ffff,92,30.441334,1456.55,30.44,A204,A,A2,A,3,101.0518,4,0.26,92,3,4,0.3,2,0.26,0.16,0.02,3,16
8a658bd3101ffff,92,51.153687,1454.94,51.15,A405,A,A4,A,3,588.83752,2,0.26,92,3,4,0.3,4,0.26,0.16,0.02,3,16
8a658bd31077fff,200,24.427286,1456.16,24.43,U201,U,U2,U,2,588.83752,2,0.26,200,4,4,0.3,2,0.26,0.16,0.02,3,14
8a658bd3108ffff,193,45.129635,1452.83,45.13,U201,U,U2,U,2,588.83752,2,0.26,193,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd3199ffff,,3.645024,1470.13,3.65,U201,U,U2,U,2,588.83752,2,0.26,,,4,0.3,4,0.26,0.16,0.02,,
8a658bd15cf7fff,51,38.254501,1427.75,38.25,U101,U,U1,U,2,87.69903,4,0.26,51,3,4,0.3,2,0.26,0.16,0.02,3,15
8a658bd31bb7fff,188,30.721737,1464.5,30.72,U405,U,U4,U,2,588.83752,2,0.26,188,4,4,0.3,3,0.26,0.16,0.02,3,15
8a658bd159a7fff,189,60.078201,1430.87,60.08,U101,U,U1,U,2,75.08631,4,0.26,189,4,4,0.3,0,0.26,0.16,0.02,3,14
8a658bd33a47fff,95,69.226067,1440.95,69.23,M101,M,M1,M,2,588.83752,2,0.26,95,3,4,0.3,4,0.26,0.16,0.02,3,15
8a658bd31117fff,176,58.16328,1460.96,58.16,U405,U,U4,U,2,588.83752,2,0.26,176,4,4,0.3,2,0.26,0.16,0.02,3,14
8a658bd31467fff,101,65.140617,1452.71,65.14,U201,U,U2,U,2,84.40808,4,0.26,101,3,4,0.3,4,0.26,0.16,0.02,4,17
8a658bd15c1ffff,89,65.145882,1428.23,65.15,U101,U,U1,U,2,588.83752,2,0.26,89,4,4,0.3,3,0.26,0.16,0.02,3,15
8a658bd15d5ffff,95,59.516903,1428.75,59.52,U101,U,U1,U,2,588.83752,2,0.26,95,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd33b5ffff,181,47.241829,1443.07,47.24,U201,U,U2,U,2,588.83752,2,0.26,181,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd33ac7fff,205,62.031124,1439.11,62.03,U101,U,U1,U,2,223.57122,3,0.26,205,4,4,0.3,2,0.26,0.16,0.02,3,15
8a658bd3116ffff,41,48.415592,1460.67,48.42,U201,U,U2,U,2,588.83752,2,0.26,41,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd33207fff,101,51.312878,1434.62,51.31,A204,A,A2,A,3,200.91824,3,0.26,101,3,4,0.3,2,0.26,0.16,0.02,3,15
8a658bd31857fff,185,8.170576,1467.73,8.17,U602,U,U6,U,2,588.83752,2,0.26,185,3,4,0.3,1,0.26,0.16,0.02,3,12
8a658bd1082ffff,101,52.688717,1425.47,52.69,U101,U,U1,U,2,52.65779,4,0.26,101,4,4,0.3,2,0.26,0.16,0.02,3,16
8a658bd15c07fff,51,64.222923,1428.71,64.22,U101,U,U1,U,2,588.83752,2,0.26,51,3,4,0.3,1,0.26,0.16,0.02,3,12
8a658bd31017fff,210,25.24201,1456.26,25.24,A405,A,A4,A,3,588.83752,2,0.26,210,3,4,0.3,2,0.26,0.16,0.02,3,14
8a658bd1092ffff,101,1.401851,1426.6,1.4,U101,U,U1,U,2,118.85996,4,0.26,101,3,4,0.3,2,0.26,0.16,0.02,3,15
8a658bd33b47fff,95,60.484398,1444.37,60.48,M102,M,M1,M,2,588.83752,2,0.26,95,3,4,0.3,1,0.26,0.16,0.02,3,12
8a658bd31187fff,11,21.116024,1458.48,21.12,U601,U,U6,U,2,84.40808,4,0.26,11,3,4,0.3,1,0.26,0.16,0.02,3,14
8a658bd310e7fff,93,58.112186,1453.96,58.11,U201,U,U2,U,2,588.83752,2,0.26,93,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd31727fff,181,31.87248,1451.05,31.87,U201,U,U2,U,2,588.83752,2,0.26,181,4,4,0.3,2,0.26,0.16,0.02,3,14
8a658bd15597fff,51,15.203591,1426.38,15.2,U101,U,U1,U,2,588.83752,2,0.26,51,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd31baffff,198,72.235313,1464.22,72.24,M101,M,M1,M,2,588.83752,2,0.26,198,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd142cffff,20,33.246265,1426.86,33.25,U101,U,U1,U,2,588.83752,2,0.26,20,3,4,0.3,4,0.26,0.16,0.02,3,15
8a658bd33ae7fff,101,71.684937,1440.04,71.68,U101,U,U1,U,2,123.47844,3,0.26,101,4,4,0.3,1,0.26,0.16,0.02,3,14
8a658bd3178ffff,184,9.467904,1445.89,9.47,U201,U,U2,U,2,588.83752,2,0.26,184,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd33b67fff,205,10.856986,1445.9,10.86,U201,U,U2,U,2,588.83752,2,0.26,205,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd31137fff,92,59.469166,1463,59.47,U405,U,U4,U,2,588.83752,2,0.26,92,3,4,0.3,1,0.26,0.16,0.02,3,12
8a658bd318f7fff,198,18.648003,1466.08,18.65,U602,U,U6,U,2,588.83752,2,0.26,198,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd318a7fff,187,50.323917,1468.73,50.32,U201,U,U2,U,2,588.83752,2,0.26,187,3,4,0.3,1,0.26,0.16,0.02,3,12
8a658bd3100ffff,41,8.107263,1455.54,8.11,A405,A,A4,A,3,588.83752,2,0.26,41,3,4,0.3,2,0.26,0.16,0.02,3,14
8a658bd318b7fff,191,41.819851,1467.94,41.82,U201,U,U2,U,2,588.83752,2,0.26,191,3,4,0.3,1,0.26,0.16,0.02,3,12
8a658bd15507fff,205,7.936374,1426.86,7.94,U101,U,U1,U,2,588.83752,2,0.26,205,4,4,0.3,3,0.26,0.16,0.02,3,15
8a658bd31737fff,184,36.226204,1450.35,36.23,U201,U,U2,U,2,588.83752,2,0.26,184,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd31107fff,174,59.121346,1461.57,59.12,M101,M,M1,M,2,588.83752,2,0.26,174,3,4,0.3,1,0.26,0.16,0.02,3,12
8a658bd3181ffff,182,26.102062,1468.25,26.1,U201,U,U2,U,2,588.83752,2,0.26,182,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd3102ffff,174,63.231686,1457.46,63.23,U502,U,U5,U,2,588.83752,2,0.26,174,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd10947fff,204,62.218864,1425.97,62.22,U101,U,U1,U,2,52.65779,4,0.26,204,3,4,0.3,2,0.26,0.16,0.02,3,15
8a658bd318e7fff,202,4.124333,1467.01,4.12,U602,U,U6,U,2,588.83752,2,0.26,202,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd31897fff,,28.110647,1465.79,28.11,U201,U,U2,U,2,588.83752,2,0.26,,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd33377fff,94,22.069662,1436.84,22.07,U101,U,U1,U,2,601,1,0.26,94,3,4,0.3,3,0.26,0.16,0.02,3,13
8a658bd155affff,183,55.970726,1426.35,55.97,U101,U,U1,U,2,588.83752,2,0.26,183,4,4,0.3,2,0.26,0.16,0.02,3,14
8a658bd33adffff,94,64.888977,1437.86,64.89,U101,U,U1,U,2,601,1,0.26,94,3,4,0.3,2,0.26,0.16,0.02,3,12
8a658bd310f7fff,92,62.128418,1453.38,62.13,U201,U,U2,U,2,588.83752,2,0.26,92,4,4,0.3,2,0.26,0.16,0.02,3,14
8a658bd317affff,192,13.4664,1447.25,13.47,U201,U,U2,U,2,91.24068,3,0.26,192,3,4,0.3,3,0.26,0.16,0.02,3,15
8a658bd311a7fff,95,64.222923,1460.15,64.22,U601,U,U6,U,2,81.11649,4,0.26,95,3,4,0.3,1,0.26,0.16,0.02,3,14
8a658bd3189ffff,211,25.340105,1464.76,25.34,U201,U,U2,U,2,588.83752,2,0.26,211,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd15997fff,183,55.658504,1430.11,55.66,U101,U,U1,U,2,588.83752,2,0.26,183,4,4,0.3,2,0.26,0.16,0.02,3,14
8a658bd15d67fff,94,52.266239,1429.86,52.27,U101,U,U1,U,2,588.83752,2,0.26,94,3,4,0.3,1,0.26,0.16,0.02,3,12
8a658bd3179ffff,52,65.407745,1445.48,65.41,U201,U,U2,U,2,588.83752,2,0.26,52,4,4,0.3,4,0.26,0.16,0.02,3,16
8a658bd3171ffff,211,50.075401,1447.71,50.08,U201,U,U2,U,2,91.24068,3,0.26,211,4,4,0.3,4,0.26,0.16,0.02,4,17
8a658bd3172ffff,45,54.370399,1450.09,54.37,U201,U,U2,U,2,588.83752,2,0.26,45,4,4,0.3,1,0.26,0.16,0.02,3,13
8a658bd1426ffff,,55.593662,1427.61,55.59,U101,U,U1,U,2,588.83752,2,0.26,,4,4,0.3,1,0.26,0.16,0.02,3,13
8a658bd31697fff,95,65.221596,1442.7,65.22,M102,M,M1,M,2,588.83752,2,0.26,95,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd318effff,212,13.711018,1465.91,13.71,U602,U,U6,U,2,588.83752,2,0.26,212,3,4,0.3,4,0.26,0.16,0.02,3,15
8a658bd3115ffff,191,10.14064,1458.11,10.14,U502,U,U5,U,2,588.83752,2,0.26,191,4,4,0.3,4,0.26,0.16,0.02,3,16
8a658bd155b7fff,89,42.674065,1426.85,42.67,U101,U,U1,U,2,588.83752,2,0.26,89,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd31c4ffff,210,71.783081,1462.17,71.78,U601,U,U6,U,2,588.83752,2,0.26,210,3,4,0.3,1,0.26,0.16,0.02,3,12
8a658bd10967fff,189,29.14007,1426.37,29.14,U101,U,U1,U,2,588.83752,2,0.26,189,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd33a0ffff,,75.259895,1441.21,75.26,U201,U,U2,U,2,91.24068,4,0.26,,4,4,0.3,1,0.26,0.16,0.02,3,15
8a658bd3180ffff,191,44.925606,1469.2,44.93,U602,U,U6,U,2,588.83752,2,0.26,191,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd10907fff,204,57.151432,1426.41,57.15,U101,U,U1,U,2,52.65779,4,0.26,204,3,4,0.3,1,0.26,0.16,0.02,3,14
8a658bd33acffff,103,39.350739,1438.09,39.35,U101,U,U1,U,2,601,1,0.26,103,4,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd3332ffff,,,1437.33,,U101,U,U1,U,2,601,1,0.26,,3,4,0.3,1,0.26,0.16,0.02,2,11
8a658bd33aeffff,192,50.326065,1439.36,50.33,U101,U,U1,U,2,91.24068,4,0.26,192,4,4,0.3,2,0.26,0.16,0.02,3,16
8a658bd15c2ffff,45,59.16814,1428.78,59.17,U101,U,U1,U,2,588.83752,2,0.26,45,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd31b87fff,49,57.886017,1463.46,57.89,U602,U,U6,U,2,588.83752,2,0.26,49,4,4,0.3,2,0.26,0.16,0.02,3,14
8a658bd31b97fff,93,48.846642,1462.73,48.85,U602,U,U6,U,2,588.83752,2,0.26,93,4,4,0.3,3,0.26,0.16,0.02,3,15
8a658bd1425ffff,192,27.036137,1427.19,27.04,U101,U,U1,U,2,588.83752,2,0.26,192,3,4,0.3,1,0.26,0.16,0.02,3,12
8a658bd33a77fff,205,37.446098,1441.86,37.45,U201,U,U2,U,2,588.83752,2,0.26,205,4,4,0.3,4,0.26,0.16,0.02,3,16
8a658bd1091ffff,88,8.960152,1426.19,8.96,U101,U,U1,U,2,52.65779,1,0.26,88,3,4,0.3,1,0.26,0.16,0.02,2,11
8a658bd318d7fff,193,56.19593,1464.29,56.2,U602,U,U6,U,2,588.83752,2,0.26,193,4,4,0.3,4,0.26,0.16,0.02,3,16
8a658bd10807fff,44,42.851521,1425.33,42.85,U101,U,U1,U,2,601,1,0.26,44,3,4,0.3,2,0.26,0.16,0.02,3,12
8a658bd311affff,216,20.073908,1459.27,20.07,U405,U,U4,U,2,81.11649,4,0.26,216,4,4,0.3,2,0.26,0.16,0.02,3,16
8a658bd31027fff,190,67.776337,1458.49,67.78,U502,U,U5,U,2,588.83752,2,0.26,190,3,4,0.3,1,0.26,0.16,0.02,3,12
8a658bd3366ffff,,,1432.02,,U101,U,U1,U,2,200.91824,1,0.26,,4,4,0.3,1,0.26,0.16,0.02,2,12
8a658bd33217fff,101,1.520617,1434.19,1.52,U101,U,U1,U,2,200.91824,3,0.26,101,3,4,0.3,1,0.26,0.16,0.02,3,13
8a658bd10857fff,88,17.379005,1424.71,17.38,U101,U,U1,U,2,601,1,0.26,88,3,4,0.3,2,0.26,0.16,0.02,3,12
8a658bd3109ffff,184,63.620781,1452.31,63.62,U201,U,U2,U,2,588.83752,2,0.26,184,3,4,0.3,2,0.26,0.16,0.02,3,13
8a658bd31167fff,187,8.426265,1462.03,8.43,U602,U,U6,U,2,588.83752,2,0.26,187,3,4,0.3,1,0.26,0.16,0.02,3,12
8a658bd31097fff,42,45.70356,1453.13,45.7,U201,U,U2,U,2,81.11649,4,0.26,42,3,4,0.3,4,0.26,0.16,0.02,4,17
8a658bd1424ffff,101,62.449902,1427.26,62.45,U101,U,U1,U,2,588.83752,2,0.26,101,4,4,0.3,2,0.26,0.16,0.02,3,14
8a658bd31817fff,209,18.88269,1469.41,18.88,M101,M,M1,M,2,588.83752,2,0.26,209,3,4,0.3,4,0.26,0.16,0.02,3,15
8a658bd31637fff,95,20.105947,1446.33,20.11,U201,U,U2,U,2,588.83752,2,0.26,95,4,4,0.3,2,0.26,0.16,0.02,3,14
8a658bd318c7fff,188,8.510073,1464.98,8.51,U602,U,U6,U,2,588.83752,2,0.26,188,3,4,0.3,3,0.26,0.16,0.02,3,14
8a658bd33237fff,,,1435.08,,U101,U,U1,U,2,200.91824,1,0.26,,,4,0.3,,,0.16,0.02,,
8a658bd3144ffff,95,43.192909,1449.88,43.19,U201,U,U2,U,2,91.24068,4,0.26,95,3,4,0.3,2,0.26,0.16,0.02,3,15
8a658bd154b7fff,45,29.678844,1425.56,29.68,U101,U,U1,U,2,588.83752,2,0.26,45,3,4,0.3,2,0.26,0.16,0.02,3,13
