id,Elevation_,Slope1_maj,Total Rain,Slope,LU_CODE,LUL1_CODE,LUL2_CODE,LU_lv1,r_lu,LENGTH_maj,r_stream_m,w_stream_m,Elev,r_dem_majo,r_rain_maj,w_rain_maj,r_slope_ma,w_slope_ma,w_dem,w_lu,Total rw,Total r
8a658bd102d7fff,200.000000,11.258903,1420.280000,11.26,U101,U,U1,U,"2",588.837520,2.000000,0.260000,200.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd11c57fff,214.000000,44.370670,1422.340000,44.37,U101,U,U1,U,"2",601.000000,1.000000,0.260000,214.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",12.000
8a658bd13d6ffff,94.000000,8.156832,1416.800000,8.16,U101,U,U1,U,"2",601.000000,1.000000,0.260000,94.00,3.000000,4.000000,0.300000,0.000000,0.260000,0.16,0.020,"2",10.000
8a658bd102cffff,218.000000,60.645706,1420.640000,60.65,U101,U,U1,U,"2",588.837520,2.000000,0.260000,218.00,4.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",15.000
8a658bd115b7fff,49.000000,60.123978,1420.950000,60.12,U101,U,U1,U,"2",588.837520,2.000000,0.260000,49.00,3.000000,4.000000,0.300000,1.000000,0.260000,0.16,0.020,"3",12.000
8a658bd1009ffff,95.000000,0.912410,1420.810000,0.91,U101,U,U1,U,"2",588.837520,2.000000,0.260000,95.00,4.000000,4.000000,0.300000,1.000000,0.260000,0.16,0.020,"3",13.000
8a658bd138f7fff,192.000000,41.975132,1417.010000,41.98,U101,U,U1,U,"2",601.000000,1.000000,0.260000,192.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",13.000
8a658bd10ad7fff,191.000000,59.983521,1422.650000,59.98,U101,U,U1,U,"2",601.000000,1.000000,0.260000,191.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",12.000
8a658bd13867fff,187.000000,59.671421,1419.360000,59.67,U101,U,U1,U,"2",280.731920,1.000000,0.260000,187.00,3.000000,4.000000,0.300000,1.000000,0.260000,0.16,0.020,"2",11.000
8a658bd139b7fff,95.000000,33.815529,1417.840000,33.82,U101,U,U1,U,"2",601.000000,1.000000,0.260000,95.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",12.000
8a658bd1029ffff,177.000000,40.789696,1419.970000,40.79,U101,U,U1,U,"2",240.404070,3.000000,0.260000,177.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",14.000
8a658bd11c2ffff,209.000000,18.497452,1422.540000,18.50,U101,U,U1,U,"2",96.442060,1.000000,0.260000,209.00,4.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",13.000
8a658bd11ce7fff,52.000000,54.096958,1422.280000,54.10,U101,U,U1,U,"2",601.000000,1.000000,0.260000,52.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",13.000
8a658bd10987fff,100.000000,58.005177,1425.880000,58.01,U101,U,U1,U,"2",601.000000,1.000000,0.260000,100.00,3.000000,4.000000,0.300000,1.000000,0.260000,0.16,0.020,"2",11.000
8a658bd115affff,211.000000,1.935103,1421.160000,1.94,U101,U,U1,U,"2",280.731920,2.000000,0.260000,211.00,4.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",14.000
8a658bd13877fff,191.000000,30.623123,1418.870000,30.62,U101,U,U1,U,"2",601.000000,1.000000,0.260000,191.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",13.000
8a658bd1004ffff,190.000000,19.765936,1422.090000,19.77,U101,U,U1,U,"2",119.360920,2.000000,0.260000,190.00,4.000000,4.000000,0.300000,1.000000,0.260000,0.16,0.020,"3",13.000
8a658bd10677fff,190.000000,13.181170,1419.040000,13.18,U101,U,U1,U,"2",240.404070,2.000000,0.260000,190.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",13.000
8a658bd108a7fff,100.000000,3.865802,1425.370000,3.87,U101,U,U1,U,"2",601.000000,1.000000,0.260000,100.00,4.000000,4.000000,0.300000,4.000000,0.260000,0.16,0.020,"3",15.000
8a658bd10727fff,51.000000,8.163686,1420.720000,8.16,U101,U,U1,U,"2",588.837520,2.000000,0.260000,51.00,4.000000,4.000000,0.300000,4.000000,0.260000,0.16,0.020,"3",16.000
8a658bd1018ffff,92.000000,59.399349,1422.110000,59.40,U101,U,U1,U,"2",588.837520,2.000000,0.260000,92.00,3.000000,4.000000,0.300000,1.000000,0.260000,0.16,0.020,"3",12.000
8a658bd102dffff,209.000000,20.745861,1420.290000,20.75,U101,U,U1,U,"2",588.837520,2.000000,0.260000,209.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd13937fff,176.000000,60.954193,1419.430000,60.95,U101,U,U1,U,"2",280.731920,2.000000,0.260000,176.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",13.000
8a658bd10777fff,182.000000,19.875336,1420.270000,19.88,U101,U,U1,U,"2",119.360920,2.000000,0.260000,182.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",13.000
8a658bd10a8ffff,89.000000,1.935103,1422.780000,1.94,U101,U,U1,U,"2",601.000000,1.000000,0.260000,89.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",12.000
8a658bd1022ffff,191.000000,24.362564,1421.690000,24.36,U101,U,U1,U,"2",280.731920,2.000000,0.260000,191.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd10247fff,245.000000,26.224936,1421.560000,26.22,U101,U,U1,U,"2",280.731920,2.000000,0.260000,245.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",13.000
8a658bd106d7fff,86.000000,25.301510,1416.830000,25.30,U101,U,U1,U,"2",601.000000,1.000000,0.260000,86.00,4.000000,4.000000,0.300000,1.000000,0.260000,0.16,0.020,"2",12.000
8a658bd10177fff,207.000000,46.124107,1423.340000,46.12,U101,U,U1,U,"2",119.360920,2.000000,0.260000,207.00,4.000000,4.000000,0.300000,1.000000,0.260000,0.16,0.020,"3",13.000
8a658bd11577fff,214.000000,41.166626,1421.820000,41.17,U101,U,U1,U,"2",601.000000,1.000000,0.260000,214.00,3.000000,4.000000,0.300000,1.000000,0.260000,0.16,0.020,"2",11.000
8a658bd11c97fff,217.000000,11.802227,1421.970000,11.80,U101,U,U1,U,"2",280.731920,1.000000,0.260000,217.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",12.000
8a658bd138c7fff,210.000000,68.768494,1417.080000,68.77,U101,U,U1,U,"2",601.000000,1.000000,0.260000,210.00,4.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd10baffff,95.000000,40.211399,1423.890000,40.21,U101,U,U1,U,"2",601.000000,1.000000,0.260000,95.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",12.000
8a658bd106a7fff,45.000000,22.661890,1417.450000,22.66,U101,U,U1,U,"2",601.000000,1.000000,0.260000,45.00,3.000000,4.000000,0.300000,4.000000,0.260000,0.16,0.020,"3",14.000
8a658bd1385ffff,172.000000,72.591949,1418.290000,72.59,U101,U,U1,U,"2",601.000000,1.000000,0.260000,172.00,3.000000,4.000000,0.300000,1.000000,0.260000,0.16,0.020,"2",11.000
8a658bd10077fff,183.000000,58.322926,1422.320000,58.32,U101,U,U1,U,"2",588.837520,2.000000,0.260000,183.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd138cffff,11.000000,68.967552,1416.980000,68.97,U101,U,U1,U,"2",601.000000,1.000000,0.260000,11.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",13.000
8a658bd10617fff,101.000000,59.985794,1417.920000,59.99,U101,U,U1,U,"2",240.404070,1.000000,0.260000,101.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",12.000
8a658bd11cf7fff,93.000000,65.846672,1422.190000,65.85,U101,U,U1,U,"2",601.000000,1.000000,0.260000,93.00,3.000000,4.000000,0.300000,1.000000,0.260000,0.16,0.020,"2",11.000
8a658bd114a7fff,199.000000,40.797070,1420.600000,40.80,U101,U,U1,U,"2",280.731920,3.000000,0.260000,199.00,3.000000,4.000000,0.300000,1.000000,0.260000,0.16,0.020,"3",13.000
8a658bd1396ffff,237.000000,42.027256,1420.230000,42.03,U101,U,U1,U,"2",280.731920,2.000000,0.260000,237.00,4.000000,4.000000,0.300000,4.000000,0.260000,0.16,0.020,"3",16.000
8a658bd11cdffff,95.000000,68.787285,1421.980000,68.79,U101,U,U1,U,"2",601.000000,1.000000,0.260000,95.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",13.000
8a658bd13947fff,49.000000,66.582413,1419.840000,66.58,U101,U,U1,U,"2",280.731920,2.000000,0.260000,49.00,4.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",14.000
8a658bd10b9ffff,101.000000,42.722633,1423.500000,42.72,U101,U,U1,U,"2",119.360920,1.000000,0.260000,101.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",12.000
8a658bd1062ffff,95.000000,35.782043,1419.170000,35.78,U101,U,U1,U,"2",240.404070,2.000000,0.260000,95.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",13.000
8a658bd1078ffff,42.000000,54.506691,1417.920000,54.51,U101,U,U1,U,"2",240.404070,3.000000,0.260000,42.00,3.000000,4.000000,0.300000,1.000000,0.260000,0.16,0.020,"3",13.000
8a658bd11197fff,187.000000,10.286137,1422.090000,10.29,U101,U,U1,U,"2",601.000000,1.000000,0.260000,187.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",12.000
8a658bd10ae7fff,199.000000,44.298874,1423.000000,44.30,U101,U,U1,U,"2",601.000000,1.000000,0.260000,199.00,3.000000,4.000000,0.300000,1.000000,0.260000,0.16,0.020,"2",11.000
8a658bd100b7fff,94.000000,60.059513,1421.290000,60.06,U101,U,U1,U,"2",119.360920,3.000000,0.260000,94.00,3.000000,4.000000,0.300000,1.000000,0.260000,0.16,0.020,"3",13.000
8a658bd11c5ffff,215.000000,9.099794,1422.290000,9.10,U101,U,U1,U,"2",601.000000,1.000000,0.260000,215.00,3.000000,4.000000,0.300000,4.000000,0.260000,0.16,0.020,"3",14.000
8a658bd10aeffff,191.000000,15.132612,1422.870000,15.13,U101,U,U1,U,"2",601.000000,1.000000,0.260000,191.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",13.000
8a658bd10337fff,184.000000,19.043673,1422.320000,19.04,U101,U,U1,U,"2",119.360920,1.000000,0.260000,184.00,4.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd11c1ffff,185.000000,48.631683,1422.330000,48.63,U101,U,U1,U,"2",601.000000,1.000000,0.260000,185.00,4.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd1068ffff,204.000000,61.051781,1416.970000,61.05,U101,U,U1,U,"2",601.000000,1.000000,0.260000,204.00,3.000000,4.000000,0.300000,1.000000,0.260000,0.16,0.020,"2",11.000
8a658bd10147fff,94.000000,48.051807,1423.120000,48.05,U101,U,U1,U,"2",119.360920,2.000000,0.260000,94.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",13.000
8a658bd10ba7fff,101.000000,46.500771,1424.180000,46.50,U101,U,U1,U,"2",601.000000,1.000000,0.260000,101.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",12.000
8a658bd1021ffff,215.000000,20.629646,1421.050000,20.63,U101,U,U1,U,"2",588.837520,2.000000,0.260000,215.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd10a17fff,189.000000,50.207565,1423.360000,50.21,U101,U,U1,U,"2",601.000000,1.000000,0.260000,189.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",12.000
8a658bd11c47fff,214.000000,26.051270,1422.390000,26.05,U101,U,U1,U,"2",601.000000,1.000000,0.260000,214.00,3.000000,4.000000,0.300000,4.000000,0.260000,0.16,0.020,"3",14.000
8a658bd1034ffff,20.000000,46.750828,1422.070000,46.75,U101,U,U1,U,"2",280.731920,1.000000,0.260000,20.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",12.000
8a658bd100dffff,187.000000,54.939526,1420.720000,54.94,U101,U,U1,U,"2",119.360920,2.000000,0.260000,187.00,4.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",15.000
8a658bd10307fff,217.000000,23.122459,1422.160000,23.12,U101,U,U1,U,"2",601.000000,1.000000,0.260000,217.00,4.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",13.000
8a658bd1394ffff,90.000000,56.240379,1419.770000,56.24,U101,U,U1,U,"2",280.731920,3.000000,0.260000,90.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",14.000
8a658bd1070ffff,43.000000,53.728268,1419.700000,53.73,U101,U,U1,U,"2",588.837520,2.000000,0.260000,43.00,4.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",14.000
8a658bd10157fff,189.000000,9.504128,1422.930000,9.50,U101,U,U1,U,"2",588.837520,2.000000,0.260000,189.00,4.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",15.000
8a658bd100e7fff,211.000000,10.719489,1421.670000,10.72,U101,U,U1,U,"2",588.837520,2.000000,0.260000,211.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd138affff,92.000000,54.169556,1417.110000,54.17,U101,U,U1,U,"2",601.000000,1.000000,0.260000,92.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",12.000
8a658bd100a7fff,95.000000,50.590981,1421.670000,50.59,U101,U,U1,U,"2",588.837520,2.000000,0.260000,95.00,3.000000,4.000000,0.300000,1.000000,0.260000,0.16,0.020,"3",12.000
8a658bd11587fff,187.000000,9.010997,1420.880000,9.01,U101,U,U1,U,"2",280.731920,2.000000,0.260000,187.00,4.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",15.000
8a658bd10ac7fff,187.000000,9.906572,1422.770000,9.91,U101,U,U1,U,"2",601.000000,1.000000,0.260000,187.00,4.000000,4.000000,0.300000,1.000000,0.260000,0.16,0.020,"2",12.000
8a658bd10267fff,214.000000,6.496840,1421.790000,6.50,U101,U,U1,U,"2",280.731920,2.000000,0.260000,214.00,4.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",14.000
8a658bd102a7fff,185.000000,13.709675,1420.850000,13.71,U101,U,U1,U,"2",240.404070,3.000000,0.260000,185.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",15.000
8a658bd11daffff,50.000000,65.637039,1422.700000,65.64,U101,U,U1,U,"2",601.000000,1.000000,0.260000,50.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",13.000
8a658bd10767fff,176.000000,51.678146,1420.670000,51.68,U101,U,U1,U,"2",119.360920,2.000000,0.260000,176.00,4.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",14.000
8a658bd10227fff,199.000000,17.232302,1421.740000,17.23,U101,U,U1,U,"2",280.731920,2.000000,0.260000,199.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd10a9ffff,210.000000,65.068237,1422.620000,65.07,U101,U,U1,U,"2",119.360920,1.000000,0.260000,210.00,4.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd10017fff,181.000000,57.801502,1422.020000,57.80,U101,U,U1,U,"2",588.837520,2.000000,0.260000,181.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",13.000
8a658bd1064ffff,89.000000,68.240479,1418.940000,68.24,U101,U,U1,U,"2",280.731920,1.000000,0.260000,89.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",12.000
8a658bd1386ffff,41.000000,77.164719,1419.270000,77.16,U101,U,U1,U,"2",601.000000,1.000000,0.260000,41.00,4.000000,4.000000,0.300000,1.000000,0.260000,0.16,0.020,"2",12.000
8a658bd11cb7fff,188.000000,18.444139,1422.210000,18.44,U101,U,U1,U,"2",601.000000,1.000000,0.260000,188.00,4.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd11cc7fff,218.000000,48.320217,1422.120000,48.32,U101,U,U1,U,"2",601.000000,1.000000,0.260000,218.00,4.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",13.000
8a658bd10207fff,209.000000,6.893442,1421.450000,6.89,U101,U,U1,U,"2",280.731920,2.000000,0.260000,209.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd1024ffff,45.000000,52.673386,1421.480000,52.67,U101,U,U1,U,"2",280.731920,2.000000,0.260000,45.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",13.000
8a658bd13907fff,51.000000,30.061169,1419.450000,30.06,U101,U,U1,U,"2",280.731920,2.000000,0.260000,51.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd108e7fff,204.000000,59.636894,1424.630000,59.64,U101,U,U1,U,"2",601.000000,1.000000,0.260000,204.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",12.000
8a658bd11caffff,209.000000,50.495800,1422.230000,50.50,U101,U,U1,U,"2",601.000000,1.000000,0.260000,209.00,4.000000,4.000000,0.300000,4.000000,0.260000,0.16,0.020,"3",15.000
8a658bd11427fff,,,1421.400000,,U101,U,U1,U,"2",601.000000,1.000000,0.260000,,3.000000,4.000000,0.300000,1.000000,0.260000,0.16,0.020,"2",11.000
8a658bd1098ffff,100.000000,30.396122,1425.660000,30.40,U101,U,U1,U,"2",601.000000,1.000000,0.260000,100.00,4.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",13.000
8a658bd10af7fff,95.000000,49.256359,1422.900000,49.26,U101,U,U1,U,"2",601.000000,1.000000,0.260000,95.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",12.000
8a658bd10047fff,192.000000,14.853172,1422.200000,14.85,U101,U,U1,U,"2",588.837520,2.000000,0.260000,192.00,4.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",14.000
8a658bd10237fff,182.000000,7.091028,1421.480000,7.09,U101,U,U1,U,"2",240.404070,3.000000,0.260000,182.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",15.000
8a658bd11c37fff,188.000000,14.987556,1422.570000,14.99,U101,U,U1,U,"2",601.000000,1.000000,0.260000,188.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",13.000
8a658bd1036ffff,214.000000,63.100498,1422.280000,63.10,U101,U,U1,U,"2",601.000000,1.000000,0.260000,214.00,4.000000,4.000000,0.300000,1.000000,0.260000,0.16,0.020,"2",12.000
8a658bd10757fff,20.000000,51.311314,1419.680000,51.31,U101,U,U1,U,"2",588.837520,2.000000,0.260000,20.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",13.000
8a658bd102affff,197.000000,7.549778,1420.740000,7.55,U101,U,U1,U,"2",588.837520,2.000000,0.260000,197.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd13827fff,41.000000,39.694427,1418.910000,39.69,U101,U,U1,U,"2",280.731920,1.000000,0.260000,41.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",12.000
8a658bd13b97fff,0.000000,37.103600,1417.030000,37.10,U101,U,U1,U,"2",601.000000,1.000000,0.260000,0.00,0.000000,4.000000,0.300000,1.000000,0.260000,0.16,0.020,"2",8.000
8a658bd10347fff,191.000000,45.772362,1422.130000,45.77,U101,U,U1,U,"2",280.731920,1.000000,0.260000,191.00,4.000000,4.000000,0.300000,1.000000,0.260000,0.16,0.020,"2",12.000
8a658bd10607fff,40.000000,49.395172,1418.500000,49.40,U101,U,U1,U,"2",240.404070,3.000000,0.260000,40.00,3.000000,4.000000,0.300000,1.000000,0.260000,0.16,0.020,"3",13.000
8a658bd13887fff,95.000000,48.665775,1416.760000,48.67,U101,U,U1,U,"2",601.000000,1.000000,0.260000,95.00,4.000000,4.000000,0.300000,4.000000,0.260000,0.16,0.020,"3",15.000
8a658bd10b8ffff,181.000000,60.432236,1423.600000,60.43,U101,U,U1,U,"2",601.000000,1.000000,0.260000,181.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",12.000
8a658bd11517fff,199.000000,23.226681,1421.460000,23.23,U101,U,U1,U,"2",280.731920,2.000000,0.260000,199.00,4.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",14.000
8a658bd10627fff,192.000000,58.046986,1419.190000,58.05,U101,U,U1,U,"2",240.404070,2.000000,0.260000,192.00,3.000000,4.000000,0.300000,1.000000,0.260000,0.16,0.020,"3",12.000
8a658bd10b87fff,94.000000,38.131084,1423.810000,38.13,U101,U,U1,U,"2",601.000000,1.000000,0.260000,94.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",12.000
8a658bd1014ffff,42.000000,15.750799,1422.950000,15.75,U101,U,U1,U,"2",119.360920,2.000000,0.260000,42.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd1392ffff,90.000000,57.991871,1419.890000,57.99,U101,U,U1,U,"2",588.837520,2.000000,0.260000,90.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",13.000
8a658bd1150ffff,49.000000,40.561260,1421.660000,40.56,U101,U,U1,U,"2",601.000000,1.000000,0.260000,49.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",12.000
8a658bd138e7fff,52.000000,63.257919,1417.660000,63.26,U101,U,U1,U,"2",601.000000,1.000000,0.260000,52.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",12.000
8a658bd10acffff,93.000000,53.850483,1422.620000,53.85,U101,U,U1,U,"2",601.000000,1.000000,0.260000,93.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",13.000
8a658bd1010ffff,207.000000,63.237595,1423.040000,63.24,U101,U,U1,U,"2",588.837520,2.000000,0.260000,207.00,3.000000,4.000000,0.300000,1.000000,0.260000,0.16,0.020,"3",12.000
8a658bd11d87fff,199.000000,11.806064,1422.610000,11.81,U101,U,U1,U,"2",601.000000,1.000000,0.260000,199.00,3.000000,4.000000,0.300000,1.000000,0.260000,0.16,0.020,"2",11.000
8a658bd10277fff,214.000000,25.470886,1421.590000,25.47,U101,U,U1,U,"2",280.731920,2.000000,0.260000,214.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd1000ffff,205.000000,15.772450,1422.070000,15.77,U101,U,U1,U,"2",240.404070,2.000000,0.260000,205.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd10adffff,217.000000,53.183167,1422.490000,53.18,U101,U,U1,U,"2",601.000000,1.000000,0.260000,217.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",13.000
8a658bd13807fff,41.000000,8.206362,1418.280000,8.21,U101,U,U1,U,"2",601.000000,1.000000,0.260000,41.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",12.000
8a658bd10a5ffff,47.000000,64.671669,1422.940000,64.67,U101,U,U1,U,"2",601.000000,1.000000,0.260000,47.00,4.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd11c8ffff,52.000000,50.033970,1422.070000,50.03,U101,U,U1,U,"2",601.000000,1.000000,0.260000,52.00,4.000000,4.000000,0.300000,1.000000,0.260000,0.16,0.020,"2",12.000
8a658bd10057fff,208.000000,52.803242,1421.950000,52.80,U101,U,U1,U,"2",588.837520,2.000000,0.260000,208.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",14.000
8a658bd115a7fff,218.000000,49.896915,1421.230000,49.90,U101,U,U1,U,"2",280.731920,2.000000,0.260000,218.00,4.000000,4.000000,0.300000,1.000000,0.260000,0.16,0.020,"3",13.000
8a658bd11c0ffff,177.000000,27.192165,1422.400000,27.19,U101,U,U1,U,"2",601.000000,1.000000,0.260000,177.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",13.000
8a658bd10a37fff,89.000000,2.901277,1423.680000,2.90,U101,U,U1,U,"2",601.000000,1.000000,0.260000,89.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",12.000
8a658bd10367fff,174.000000,55.770351,1422.400000,55.77,U101,U,U1,U,"2",601.000000,1.000000,0.260000,174.00,4.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",13.000
8a658bd103a7fff,181.000000,11.806064,1421.680000,11.81,U101,U,U1,U,"2",119.360920,2.000000,0.260000,181.00,4.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",14.000
8a658bd1380ffff,40.000000,13.667008,1418.340000,13.67,U101,U,U1,U,"2",601.000000,1.000000,0.260000,40.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",13.000
8a658bd1066ffff,190.000000,18.755352,1419.530000,18.76,U101,U,U1,U,"2",240.404070,3.000000,0.260000,190.00,3.000000,4.000000,0.300000,2.000000,0.260000,0.16,0.020,"3",14.000
8a658bd138effff,47.000000,46.431847,1417.720000,46.43,U101,U,U1,U,"2",601.000000,1.000000,0.260000,47.00,3.000000,4.000000,0.300000,3.000000,0.260000,0.16,0.020,"3",13.000
